user,item,label,reviews,review_emb1,review_emb2,review_emb3,review_emb4,review_emb5,review_emb6
5899,652,4,"This is what you would expect from a Comfort Inn. The place is clean, service is good, breakfast is acceptable. Just off the freeway south of Dallas. Convenient to restaurants and businesses in the area.",-2.9343035,0.5571703,-1.1141276,-0.8245309,2.0010464,0.38076222
5900,1273,5,"While not directly on the river walk, this hotel provides a driver named Joe that really enjoys his job of driving people to the river walk and other downtown locations. They also have a reception most night with snacks, beer, wine. Fantastic experience. You can tell this hotel is run by people that want to do a great job!",-1.119218,-3.39403,1.7382755,-0.66058266,0.18771005,0.27696115
5901,1273,5,"The hotel was clean and the staff were great!! The rooms were clean and the amenities were wonderful. They have a putting green, workout room, heated hot tub and pool, as well as one of the best breakfasts at any hotel. Georgia was so helpful in driving around our party to different areas of S.A. including to the Alamodome on... More",1.4607443,-1.3796278,-0.11049171,-1.0298281,-1.1867957,0.1840603
5902,1273,5,"Great staff from front desk to cleaning people.All were friendly,courteous and very helpful. Rooms were very clean. Breakfast was great. Walking distance to Riverwalk. can not think of anything that they could make better.",-3.5716121,1.2982831,-0.008984988,2.0055792,0.13264376,0.34505028
5903,1273,4,"Nice hotel, with good rooms and beds. Location is not really close to Riverwalk and it would take you a good  min walk to reach there. Alamo is relatively closer. There is nothing much right next to the hotel. Breakfast, checkin, checkout and the reception staff were all good. Breakfast staff could have been a bit more courteous.",0.107544735,-4.2953043,0.83354485,1.7948221,0.7985785,-0.35229313
5904,1273,5,We stayed a night we were on a family trip the stay was so peaceful. The room was beautiful comfy bed and great channels. I would stay again when visiting that area. Also the staff was really friendly and professional.,-0.9773807,0.4710161,-0.55488735,0.115522034,0.041058194,1.3412108
5905,1273,5,"We arrived to the hotel and was greeted by a welcoming staff, the lobby is tastefully decorated in the San Antonio style. Very clean and the staff are very pleasant and super helpful willing to go the extra mile for their customers. The owner of the hotel even took the time to personally come to our table to welcome us... More",-2.5635672,-0.3789324,0.18232323,-1.4227086,-0.87293786,0.2202329
5906,1273,5,We recently spent  nights at this hotel. We originally booked for  nights but were so impressed by the hotel ambience that we stayed an extra . From the moment we checked in we found the staff to be warm and welcoming. The hotel is within walking distance of the Alamo and Riverwalk but the hotel also offers an... More,-0.8927976,0.81824285,-0.26500475,-1.6875159,-0.6725433,0.34089786
5907,1273,4,"We had an amazing time at this hotel, although it was a little noisy due to being near the highway, we felt that the location to down town and the awesome staff more than made up for that. They could not do enough for us to make our stay as good as it was. Joe the driver of the shuttle... More",1.7407594,-0.07674393,-1.5298054,-0.25398967,-0.10925408,-0.23576173
5908,1273,4,Wonderful place to stay. Just a short walk to everything. Very clean but remember to take the do not disturb sign off your door before : am or there is no room service. We took it off at : am and the cleaning cart was at our door when we left the room. We returned at : pm and the... More,1.1558896,3.6644611,0.6750487,0.00454774,-1.1464003,-0.4542995
5909,1274,5,"This hotel was very nice, within walking distance of the Alamo,Riverwalk and the Market. It has a grocery market next door for extras. The breakfast furnished was good. Rooms were quite. Internet was available. Felt that this was a safe area.",-1.0406543,-0.51148593,-0.5873267,0.92191625,0.017440418,-0.2849719
5910,1275,4,"Amazing place to stay with kids, friendly staff, good breakfast variety. Exercise room was clean and well equipped. Indoor pool very small but correct temperature and Relaxing hot jacuzzi tub. I would recommend this hotel.",0.60025936,0.22625081,-1.818495,0.040915303,0.61125946,0.8911328
5911,1275,3,The rooms were fine and the staff was friendly but the high speed internet never worked. I kept getting excuses but was worthless. I would return if they fix the internet because that was my only real complaint.,0.25454393,0.7323036,-0.22633581,0.21067265,-0.90673304,0.41533902
211,1276,4,My only big criticism is that the shower felt a little uncomfortable. I could not adjust the head so that it moved in different directions. But the staff--particularly Erica at the front desk--was excellent and very considerate.,0.84653306,-0.9881956,-0.50232184,0.7614033,-0.6770557,-0.47535965
5912,1276,3,Hotel lobby and common areas looked like they had not been vacumed in days. Room was a little better but found pieces of candy on the floor. The cooked portion of the breakfast looked too cold and rubbery. Could not bring myself to try it. The neighborhood was OK but views were looking directly into mid-rise apartment units. When we checked in the young lady manning the registation desk looked and sounded like she had the flu. No one else was there to help.,0.27778685,-2.148013,-1.7319888,1.5429198,0.048321605,-0.11586947
58,1276,4,Very comfortable room,6.2960367,7.2931757,2.0076916,0.30828205,1.4682046,0.944723
3521,1276,5,Great Hotel. Very comfortable and the staff is really helpful and nice.,-1.4317925,1.7368803,0.1769594,-0.9530443,-0.00064471,0.74617326
5913,652,5,"This is an excellent location, priced right. Best of all was the staff, especially Stephanie! She assisted the family with room needs and was extremely professional and courteous. Every family member commented on the kindness shown by Stephanie as unlike that found at many locations. The location is near both Dallas and Ft. Worth making it easy to access either.",1.1541916,-3.2660546,0.2441047,-0.35930702,0.1427963,-0.07780112
5914,652,5,"Our room was very clean and comfortable. The beds and pillows were perfect. Teresa, the manager, was very welcoming to us. Although the pool was not open yet we enjoyed the warm Texas sunshine on the patio. There is also a grill if you want to BBQ. The complimentary breakfast was good and the staff replenished it as needed. We... More",-3.7806299,1.16097,-0.37648624,-0.61882794,-0.08146256,-0.21344706
5915,670,5,"The room was very nice, the A/C was phenominal in the room, a quiet and pleasant stay. The staff was very nice. The only downside of the stay was the internet cut in and out through the day. Overall, great experience!",0.25007984,1.132936,-0.054510705,0.7094623,-0.8297489,-0.144202
4386,670,5,"Other than the fact that our keycard not working when we arrived at our room on the nd floor, it was an excellent place to stay! The room was clean and the bed was comfortable. Would recommend it to a friend.",1.3797461,1.1970232,-0.9684663,-0.18384567,-0.36134306,-0.25690305
58,1277,3,Location was great for sightseeing. Neighborhood very poor where hotel located. Rooms were comfortable and clean....only issue bathroom was small. Exercise room needs some updating though. Breakfast was adequate.,-4.3986964,0.8309692,-0.15765633,0.97246724,0.7369339,0.7950319
58,1277,5,we were very pleased to be able to use computer to check in with our airline to save time at the airport.,2.1958597,1.9079839,-0.48964325,-1.3596154,-0.36869413,0.34211585
58,1277,5,"Clean rooms, very efficient staff, easy location to find.",-1.7014631,3.3132966,-0.38282818,0.8084713,1.1034958,0.24045315
58,1278,3,"The Holiday Inn Express is on the north side of town in an area with other hotels, some restaurants and some box stores. The receptionist was friendly, the room was clean and the bed was comfortable. Rooms have fridges, irons and TVs with a good selection of channels. Breakfast is included in the price. The bedroom was attractively furnished. The bathroom was a bit dowdy. But the hotel did what was needed - provide a safe and comfortable place to spend the night while on the road.",0.84814113,-4.3642845,-0.06709966,-0.17419717,1.5785036,0.02542331
5916,1279,5,Great rooms at a very good prize. Very Nice atmosphere in this hotel. Grand lobby. Friendly staff. Short distance to dining. Enjoyed the stay in this hotel. They had a great pool. I would recomend this hotel.,2.0600684,2.5571477,-1.2623603,0.3737791,-0.08054785,0.12733415
5917,1279,5,"The staff was helpful in locating where we were attending a meeting. The hotel was wonderful from the coffee and rookies to the facility. the indoor pool was great. The room was great and clean. It was large, two closets and a very comfortable bed. The room was quiet and the hotel very nice. The only problem was the parking... More",0.5790432,-0.06596368,-1.36519,0.5343625,-0.84191626,0.19815323
5918,1279,3,"Staff very nice and helpful. Major disappointment was that hot tub was cold! Same temperature as pool beside it. We did not really get what we paid for. Parking was tight if you have a larger vehicle, but adequate. Breakfast was okay. Little less than impressed. Sleeper sofa in suite was pretty uncomfortable. For the price we paid, it was just... More",-1.6692063,1.1375507,-0.79608274,1.094552,-0.9706836,-0.111417405
5919,1279,5,"My girlfriend has spent the last eleven weeks at the Country Inn and Suites while she has been attending law enforcement training in Athens. I would stay with her a few nights a week and was very pleasantly surprised by this hotel. All of the amenities from the comfortably lobby, to the pool and hot tub, to the continental breakfast... More",2.7616646,-0.3761823,-0.49386024,-1.8497262,0.069021486,0.110602364
5920,1280,4,"We were in town for my aunt's funeral and our family stayed and gathered at this hotel- we were welcomed by the owner and we were guided to restaurants - Parkersburg Pub which was within walking distance -great service and friendly staff at both the pub and the hotel, Our rooms were neat,tidy and clean-our beds were very comfortable. I... More",-2.823602,1.0846579,0.20827457,-0.4356522,-0.38801548,0.052709423
5921,1280,5,"I felt compelled to write this after reading the other reviews. While this is an older hotel, the place is absolutely wonderful! Rooms were clean, fridge and microwave in room, nice pool area, it has it all! Staff was friendly and most helpful! Lots to do in the area and would definitely stay here again!",1.1407052,-3.3302782,0.37692156,0.49583802,-0.046610795,-0.09291274
5922,1280,5,"I recently stayed at the Newark Garden Hotel for a gathering. It had the nostalgic allure of an older hotel, and immediately the hotel's simple charm and genuinely friendly staff won me over. The bed was quite comfortable, the room was clean and spacious, full hot breakfast was included, and there was a good sized conference/dining room at the hotel... More",0.8931728,0.25449976,-0.5329707,-1.066898,-0.14961451,-0.44568023
5923,1281,5,"HomeSuites Canton has roomy suites with comfy beds, kitchen area, and living area. Staff are very friendly and helpful both at the desk as well as breakfast. The coffee is really good and the make your own Belgium waffles are delicious!",-4.28196,-0.54482555,1.836126,-0.8624429,0.04953679,0.1048797
5924,1281,5,"Recently brought the family to Canton for a visit with friends and family. After reviewing a number of options on Trip Advisor, we chose Home Suites for location, a very competitive rate, pool and complimentary breakfast. Our experience exceeded all expectations! Jennifer, the General Manager, and her entire staff went out of their way to accommodate us on a number... More",0.30541277,-0.3046879,-0.092818685,-0.09243294,-0.6587548,-0.88506883
58,1282,4,"Hotel was great, easy to find and close to Louisville Slugger. The only thing I did not like about this hotel was the parking. The parking garage is on the other side of another hotel.",2.1186202,-0.62639046,-2.436848,0.02160297,0.45800027,-0.040239334
5925,1282,4,Great service and ease in location - it did not seem walkable to restaurants though but it was easy enough to drive. Good breakfast bar!,-3.6834967,2.5628588,0.7186258,0.3706342,0.06938513,0.41657194
58,1282,5,"Went for Thunder Over Louisville . VERY polite and friendly staff and desk crew. Ice makers were broken on nd and rd floors, but there were personnel on site actively working the problem, so it was not so bad. Perfect location in the heart of Downtown Louisville. Would certainly stay again next year!",-2.776832,1.9224828,0.4820064,1.4921451,0.22927558,-0.93853825
58,1282,5,"I stayed for one night with a couple friends. We were in town for a concert. The hotel was clean, conveniently located, nice, and a good value. Hotel staff were helpful and friendly.",-2.1989496,0.7372463,-0.7848375,0.36776337,0.7654567,-0.42316645
183,1282,5,"The hotel was excellent and the staff were great! The cleaning people and night desk staff were especially nice and helpful, and they even made a dog out of towels once. The room had a small refrigerator which was a nice surprise, and the gym was surprisingly well-stocked with equipment.",-1.7053444,-0.6591611,-0.6194215,-0.031432513,0.10019162,0.28688958
144,1282,1,I called the manager Matt for two straight weeks and left multiple messages. He felt it was unnecessary to return any of phone calls so my stay was ruined. I would never stay here again.,-0.20782588,1.9262782,-0.563609,-0.032921698,0.032149464,-0.4847877
5926,1282,2,Went down for breakfast and there was none left. What they did have was terrible. Comforter on bed was dirty.,-4.670388,2.3806078,0.2554302,1.2453756,1.1566294,1.1428925
5927,1282,3,"One night stay for business was fine. The room was clean, staff was nice, and breakfast was ok.",1.1999134,3.141714,-0.89700466,0.6054891,0.6210866,-0.17172892
5928,1283,5,"We used , Marriott points for our stay in room . It was roomy, and had a massive closet. The room had a fridge, dishwasher, sink, stove, and expanding desk. (Yes, you could live there.) USA Today and the Omaha World Herald were provided for free. It is true that the hotel is hard to find we missed it on... More",0.39062318,0.96302,0.09832087,-0.5736727,-0.49846274,-1.0128664
5929,1283,5,From the front desk to the room and next day breakfast this place is first class. It is crowded due to being the homebase of Cox Cable employees - so book ahead! Just off  on the west side - you can get to anywhere in Omaha from here quick.,3.0794735,0.33880746,0.11467491,-0.5493878,-0.53594965,-0.18330854
5930,1283,4,"Stayed two nights here while attending a sporting event at Centurylink Center. The hotel is an easy drive from downtown, and just a mile from Westroads Mall with shopping and restaurants. It's a little hard to find. I requested a quiet room and it was granted. Nice updated kitchen and clean room. The only think I did not like was the... More",-0.21953553,1.7022063,-0.38157353,0.7268711,-1.017047,-1.0423157
5931,1284,2,"Well first off, I paid for a King with a sofa bed Non-smoking. When I arrived and checked in, once in the room I discovered I had been given a full size bed. I immediately called down to the front-desk and the manager said she was all out of Non-smoking King rooms and that she did not know why Hotels.com booked me and charged me for that room. I told her I had paid for it already and was told that I would have to take it up with Hotels.com. I was extremely upset and she offered me a Smoking King room. I was not comfortable with that but because my two small boys wanted to stay in the hotel (just for the pool) I agreed to the king room smoking. We all have allergies so I was a bit uncomfortable staying there but did it to please my boys.",-0.11045796,-6.4923687,2.02513,0.97082347,0.949462,1.2584169
58,1284,5,Wonderful woman at front desk and man working as general maintenance.,1.1260208,1.7990199,0.6654035,1.4006665,-0.049218353,0.49530613
118,1284,4,"Nice clean hotel. Check in friendly and easy. Rooms very nice, clean and well appointed. Would definitely recommend to friends and family and stay again myself. Easy access from Route , so a great place to stay on long trips that you want to break up. Free breakfast really nice with eggs, sausage and cook your own waffles!",-0.79542875,-0.95219433,-0.2598897,-0.5068635,0.30232692,1.1221241
5932,1284,5,Loved our stay however Elevator was broken and it took forever to catch. Great neighborhood!!!! Stores and restaurants galore!,-1.6698326,2.0227237,-0.0841733,-0.03571633,-0.42262444,0.04477127
5933,58,3," nights bed never made. Day , NO housekeeping too few rooms to bother .LOUD bathroom fan comes on with light. can not see TV from sofa, only from bed. Full hot breakfast kinds of bread for toast, w/jams and frozen butter, instant oatmeal,  cereals, sm blueberry muffins, and waffles. Coffee, and  juices. Overall- poor (Choice)",-1.659153,0.9038968,-0.48446098,0.7356144,0.066859104,0.7531078
5934,1285,3,"My spouse has eaten here a couple of times in the past, mostly very good experiences, but the last time (a month ago) was very poor. Consequently, we decided to give it another try to see if the last visit visit was an aberration. It was early,  pm, so there were only a few other people on the patio.... More",0.48124143,-1.2628238,-0.11525748,-0.14920914,-1.0324258,-0.18401723
5935,1286,4,"Very clean, attractive hotel with easy access to the freeway. The rooms were spacious, attractive and well equipped. Standard breakfast for the Comfort Inn chain. There were no USA Today papers available. A wide variety of restaurants within walking distance.",-3.3870156,1.4788035,-0.48504156,0.6174873,1.7184255,0.008549319
5936,418,5,"Looks like a higher priced, well appointed hotel room. Clean, roomy, and modern. Walking distance to the Outback Steakhouse. Wireless internet was fast. Nice breakfast. Room was quiet. I would recommend this, especially to business travellers.",-0.75761396,-0.22076559,-0.8412462,0.09813892,1.0202309,-0.4784332
5937,418,5,Like New. Exactly as booked. Room excellent .. shower head not great. Fantastic breakfast with outstanding breakfast lady! Great value for price. Would return without question. And you would too. Just do it.,1.041347,2.365912,-1.6901883,0.8428862,-0.057000786,-0.93420804
5938,88,3,"The room was ok. Nothing special but clean. The parking lot felt a little sketchy, just lock your doors. Not a lot of toiletries, bring your own if you need something special . Pool was ok. Front desk guy was nice and helpful when needed.",-3.0771353,-1.5628966,0.3040183,1.970835,0.73800665,0.41850498
5939,1114,1,"this hotel happened to be the last one to have rooms for the time me and my friends were down there! Talk about a nasty rundown place, first off we walked in our room and the sheets and bed looked unfit to sleep on, the smell was nasty and we had to let our room air out, when we went... More",-2.3691576,-0.44725397,0.29734138,-0.733354,-0.47269505,0.46558166
5940,1287,5,We have been coming to the Dunes every fall for more than  years. It is a vacation we enjoy more every year. The cottages are like our home away from home. The staff are extremely accommodating. We highly recommend the Dunes!,-4.2724023,-0.78997433,1.5488824,-1.8216156,0.6755148,0.35110041
5941,1287,5,"Our family has now been coming to The Dunes on the Waterfront annually for close to a decade now and we are never disappointed. This is a rare gem of a place, with gorgeous grounds and views, lovely, well-equipped cottages and a friendly and attentive staff. What's not to love The Dunes offers a peaceful respite from the hustle and... More",-1.8477184,-1.6012546,0.8836089,-1.9064367,0.49447957,0.67996323
5942,1288,5,"We stayed here two nights and it was very nice. Nothing fancy, but very clean, quiet and comfortable. The staff was very friendly and helpful! They have a small breakfast in the morning, which was enough for us (cereal, doughnuts, yogurt, etc.) They always have water, coffee and tea available in the lobby as well as microwave popcorn and Famous... More",0.66991633,-1.262832,1.6358582,-0.56017905,-1.7444923,0.72726214
5943,1288,5,"We stayed two nights at the Nordic Lodge. We found this place online and it was everything it was advertised to be. The staff was very friendly, bed was very comfortable and we loved the private patio off our room and also the large deck off the pool area. Both faced the woods. Our room was equipped with a small... More",3.4884813,1.1841699,-0.7743994,-0.47522214,-0.2715383,0.07740494
5944,1289,4,"I thought it was a little pricey for what it was but it was clean, older inside the room but clean. The grounds were the best part - there were lots of pretty flowers and a nice sitting area in the back. Unfortunately there was construction on the side where the room was they initially put us in and seemed... More",1.4465357,-0.72068906,-0.87452847,0.43437603,-1.3531879,0.7047103
5945,1289,5,"This was our second time staying at the Maple Leaf Motel. Cindy, the owner / manager takes great pride in the cleanliness of the rooms. And she loves her flowers! It is a gem right on the main road into Charlevoix. Prices are reasonable. This is definitely our go-to place to stay in that area of the State.",-0.78323054,-1.6662683,-0.4974578,-0.86305356,0.18376759,-0.28112948
5946,1290,5,"We booked this place on a whim and how fortunate we were! Quiet, clean and roomy! Loved the owner! She was priceless and so accommodating! Super kid friendly..pool was so clean and sparkling! Cant say enough about this place! Definitely coming back! My boys ages , and  loved it as well as my  year old grand daughter! We... More",-1.9680051,-0.08723544,0.2363404,0.8956757,-0.66708946,-0.5775212
5947,1291,4,"Everything was good, the room was clean and confortable, the people was kind and the facilities in good conditions. My english is bad and I do not now what else said. we are happy with our desitions, in addition good price.",-0.38778472,0.25962654,-0.71928674,0.38215685,-0.734127,0.907874
5948,1291,3,"So you're on the road and reach Carrollton in early evening. Where to stay Given that Carrollton is a small city, options are limited the fall-back choice is a hotel in a well-known chain, which hopefully will insure at least a minimum level of quality. This Best Western fits that description, based on my recent experience with a one-night stay.... More",0.7136004,0.09689975,-0.41223195,-0.95756555,-0.09311341,-0.6069708
5949,1292,5,"This place is still under construction for updating their rooms but we were placed in a new room that was very impressive. Everything was new, furniture, fixtures, microwave, coffee pot and fridge. Very clean. Nice continental breakfast. LOVE the new policy when there is a noise complaint...the rowdy guests get one warning and after that, the police will be called.... More",-1.1428013,0.6745855,-0.004878086,-0.460074,-1.2487098,0.25992513
5950,1292,4,"We stayed for just overnite on our way to Sault Ste Marie. They were not very busy. The first room they assigned was next to the pool, we knew this would be noisy.. After finding this out, we went to the front desk to ask for another room. They quickly gave us another room. The room was comfortable and clean,... More",-2.5577419,-1.1288828,-0.031675566,0.22368672,-0.5296274,0.2650487
411,1292,5,"Nice hotel, staff were the best I have interacted with in years. Accommodations were very clean.",-1.694616,0.107680924,-0.76855,0.7819122,0.17523254,-0.21534124
229,1292,4,"Hotel was pretty good. Really my only complaint would be that the bed was not comfortable, but I know it's hit or miss since everyone likes different kinds.",6.2803893,2.2561884,-0.58975357,-0.16946904,-0.5033323,0.19553603
2756,1292,5,"Only regret I have is the breakfast, could add bacon and sausage and make the breakfast a true hot breakfast.",1.5795277,2.8589892,-0.7902257,-0.44743848,0.24020629,0.6933777
5951,1293,1,The walls had unpainted spackle. There was a loose bulb hanging from bare wires in the bathroom. I told the front desk the bulb was a safety hazard and should be replaced but they did not bother to fix it. I got the impression that they do not care about the condition of their own hotel.,-1.3340566,-2.419021,-0.04250529,0.97970766,0.11570972,0.1025219
5952,1293,1,"We will NEVER stay in Quality Inn again!!! My wife and I arrived at :PM and no one was in the front desk. We waited for  minutes unattended and finally someone came to check us in. While we were in the room, we found one of the twin bed did not have blanket/comforter. We called  times and the last answer was the house keeper left and he would send us one TOMORROW MORNING. It was :AM by then and we were all exhausted and decided to give up and sleep with A/C off.",3.3838527,-2.1114793,-0.46578616,-0.16421288,-0.07786786,0.41246876
5953,1294,1,Most disgusting place I have ever stayed. Dirty smelly and unexpected vistors in the middle of night who had been given a door key from reception! Reported this incident to reception after getting rid of the man. She just laughed said the man was booked in the following day. After making further inquiries no one can be given a key... More,-1.882195,0.9867611,0.6437912,-0.20497274,-1.5793233,0.31636488
5954,1295,5,"We booked this hotel while we were traveling to Florida. Very inexpensive so we were apprehensive but on check-in we were very pleasantly surprised. Room was a  room suite with king bed, microwave and frig. It was clean and very comfortable. The next surprise was the free full breakfast the next morning. Would definitely use this chain of hotels... More",-0.45037276,0.4726245,-0.2536561,-0.53158724,-0.6494413,-0.20542115
5955,1295,2,"When i called to make a reservation they told me they have truck parking next door at a burger king. When i got there that was true. i pull a  foot th wheel camper, It was ok for parking but to turn around to leave was very tight. I would not suggest this hotel for camper parking. The room... More",0.987005,0.48134023,-0.90401894,-0.009212826,-1.0483178,-0.18200517
5956,1295,4,A pleasant stop on a drive to Florida ... Great room- only complaint - no where to eat at that exit Clean hotel with a friendly staff. In room fridge and coffee machine and very quiet Good place to stay on the road- we've stayed at a few others,22.730345,1.195513,5.26936,1.8809272,2.0699658,1.1340767
5957,1296,3,"This all hotel is very nice for this area of Hmpton Inns and Courtyards, but they dont deserve the class boutique they give themselves. The rooms are spacious and clean, with top drawer amenities, but there is no warmth or special service from the establishmeny, even though we had  guests fot a wedding. The shuttle service was great. The... More",1.0766205,0.5972134,0.3074082,1.0776947,-1.2941774,-1.2658672
5958,1297,1,"We were traveling to the east coast and needed a one night stay so we called ahead and booked with Baymont because he informed us of the Brand new remodeled room. We got to the room and found new carpet and it ended there. The tv was an antique with a remote that would not operate this old set, the... More",1.6234094,0.62954056,-0.55478966,0.8080808,-1.3391665,0.35554752
5959,88,1,"Filthy hotel! Bed bugs or fleas, not sure which but we scratched all night. Dirty rags, dirty tub, nasty carpet and sheets. Should have been tipped off when I had to wade through trash overflowing the trash can in the breakfast area. Mgr. would not return phone calls () and when I finally reached him, he said he'd give me .... More",0.17474793,0.92530817,-0.53510094,0.85561836,-0.94156283,-0.65114266
5960,1191,5,"Stayed one night, requested a room with refrig on first floor. Request granted PLUS kitchenette!' Room very large, well laid out and great lighting. VERY clean and comfortable. Front desk staff friendly and helpful. Snacks, soda, water, chips and ice cream sold in little market in lobby. Highly recommend this hotel. BEST PLACE EVER at this GREAT price!!!! Thanks to... More",-0.1661456,-1.5597224,0.5552462,0.3343976,-0.24133775,0.11503694
5961,1191,5,"We do a lot of business traveling and have stayed in hotels with kitchenettes that have nothing to cook with and frankly, we do not travel with pots and pans! This Mainstay was fully equipped with everything needed right down to paper towels! The desk clerk was extremely friendly and helpful as was the employee in the breakfast area. The room... More",-1.4452403,-0.12327064,-0.27182227,0.17591783,-0.8685908,-0.084907964
29,1298,4,Aamiaisen puuttuminen ihmetytt ?,-0.95738465,3.5353346,1.5886621,1.4490614,0.070511796,-0.9375432
29,1298,4,"Overall, this was a nice hotel in a convenient location. The room was clean and comfortable. It is a little expensive considering parking, Wifi, and breakfast are not even included. We did not have time to check out any of the restaurants or amenities. We enjoyed our stay.",0.52760404,0.17923768,-2.0891008,-1.0649078,0.31175214,0.43791983
29,1298,4,"Weekend getaway with children.  Hotel is very nice and clean.  Easy access to shopping and activities, especially when weather is not best - love having the ""link"" walkway to Union Station and Crown Center shopping.",-3.414788,1.8057939,-0.60783166,0.42694536,0.5065224,0.30266917
29,1298,5,"Awesome pool, comfy beds, pillows. Great view of downtown, and easy to get to plaza or to crown center.",-4.231533,2.0074914,-0.15157114,0.07585153,1.2601063,0.075563125
29,1298,2,"The grout in the bathroom was filthy,  the rooms are out dated.  The noise we got being on the th floor must have been from poor insulated glass.  We could hear the cars driving.  The bed wall was aginst the two elevators running up and down all night.  The breeze way running to the vehicle garage was being used as the smoking area buy the staff.  It was suffocating coming in and out of the building.  The only time we ate there was first day in the morning.   The buffet was horrible.  The bacon was rock hard,  the powdered eggs tasted like caulk, the ham was nothing but grease.  Very unhappy with the meal.  And to top it off it cost $. for two of us.  I had continental breakfast that had more to offer, and alot better taste. Adding the . for car parking,  the horrible breakfast,  and two nights of restless sleep.   It cost me ..  This is a very unsatisfied customer that will post to other trends to let people know that this is hotel should not even have a rating.",1.9150913,-2.8017495,-0.46208748,1.9308413,-0.65833426,-0.77620655
29,1298,5,They are very accommodating and friendly!!-The only downside is there is no free parking at the hotel but besides that...it was great,0.20550904,1.7028037,-0.19111232,-1.3084587,-1.1252533,0.7284257
29,1298,5,"The hotel was very nice , and the staff was very freindly",-1.5009608,2.1309628,0.5875619,-0.31477618,-0.06968703,0.24690713
366,1298,5,Awesome!,4.558717,7.861017,2.6529233,0.52889985,1.1172628,0.20588118
29,1298,5,"Very nice and clean, would stay again!",1.6012723,3.8936007,0.37381744,1.1272231,-0.843682,0.15891962
29,1298,2,"We made reservations well over a month prior. However, after a long drive a two tired kids we were informed at check in that they were out of double beds. I get they made a lot of $ from a large group but we paid too! Could not care less either. Lier would be one word to describe this service",2.4776535,-0.33467138,0.24122396,0.07245287,-1.4167919,0.24411581
29,1298,5,"The staff was excellent! The only frustration I had was the cost of parking, very expensive.",4.0705423,2.8128963,0.17793877,0.86858064,-0.87778395,-0.35904595
29,1298,5,"We have stayed here several times.  Always enjoyable.  Clean rooms, great staff.  Love the glass walkways to crown center.",-2.8375797,2.7161481,-0.25983062,0.011679262,0.55529445,-0.41870642
5962,1298,3,"The hotel stay was great. Stayed for a conference located at the hotel which was great as well. The only complaint I have is the parking. You can park in their parking garage connected to the hotel for a $ charge, which is a little ridiculous. The hotel was good at compensating me for this as I was uninformed and unaware, but the third party company that rubs the toll through the garage was absolutely horrid!!! I was I could give negative reviews on them alone they one young lady in particular made my great weekend end in absolute anger while leaving. Tried to charge me almost $ in charges for parking with the receipt from the hotel, staying that they had covered it for me.",-0.8322451,-2.1187053,0.93336654,1.3390884,-1.2960885,0.59408766
29,1298,5,Definitely went above and beyond for our occasion. Even sent up a special dessert. We have many fond memories of staying when it was the Hyatt and was not disappointed. Great job. Especially at check in..our clerk was amazing. He made all details of our stay comfortable. Thanks.,-3.5487678,1.3906828,-0.58840156,0.36783704,0.13986091,-0.4740025
29,1298,5,Great hotel! I enjoyed the city views from this high rise building.,1.9004453,1.3386836,-0.6847365,-1.182425,0.43996572,0.19832124
1901,1298,2,"We took our two kids to stay at this hotel and we had so many undesireable problems during our one night stay, it really ruined the trip. My kids and I got stuck in the elevator which scared my kids to death and they were afraid to get back on the elevator. This was a problem since our room was on the th floor. We ordered desert from room service and only got half of what was supposed to come with it and the guy acted put out when I asked him to go and get the rest of the order. The jets on the hot tub were not working, the steam room was not working, and the room with the pool was all gross and really worn down. Our blankets had stains on them in the room and the toilet ran for  minutes after flushing which was really loud throughout the room. Housekeeping came and knocked on the door at am even though we had the do not disturb sign out. For a four star hotel it lacks the amenities you would expect. Internet was extra and we had to pay $/day to park. The only good thing was the location and the view was great! Other than that, a huge dissappointment and not worth the money! The worst part was that no one even cared to ask about my stay when we checked out...",-3.066185,-2.5830748,0.8264231,0.47516277,-0.8818679,0.3933576
183,1298,4,"The lobby was under construction on our visit (May ) and this made it very difficult to get around the hotel. Otherwise, it was great.",1.2965237,2.4678915,-1.1551533,0.11374224,0.07187133,0.19652979
29,1298,2,"We we checked into the hotel, the lady was not very friendly and seemed to be lacking some customer service training. We had to let the water run for, at leas,t  minutes before taking a warm (not hot) shower. Also,the t.v. reception kept going in and out. The hotel was not kid/family friendly at all. The only restaurant available for breakfast was a ""sports bar"" that either sat  or  people and all the tables were the pub style which does not work very well for a  and  year old. The only option the staff gave us was to eat at another hotel restaurant.",0.46938732,-2.4692318,-0.7166349,0.4637467,-0.43327215,0.9417563
29,1298,5,Great stay very nice,1.8421557,5.2396736,0.5347512,-1.109297,0.84597033,0.44903177
1191,1298,4,Good except there was only a breakfast buffet on Saturday morning.,10.348152,5.5673027,2.8387232,0.73816305,1.2582804,1.0473557
184,1298,5,"Very clean, nice updated rooms. Felt so comfortable in there I walked around barefoot and sat on the floor.",-0.9555979,0.7456404,-1.4556478,1.5490559,0.52968186,0.7092439
